zona_leste,zona_norte,zona_oeste,zona_sul,quartos,areas,precos
0,1,0,0,1.0986122886681096,4.1588830833596715,7.170888478512505
0,1,0,0,0.6931471805599453,4.110873864173311,13.45883704259595
0,0,0,1,1.6094379124341003,5.796057750765372,8.853808274977197
0,0,1,0,0.6931471805599453,2.4849066497880004,7.226936018493289
1,0,0,0,0.6931471805599453,3.6109179126442243,7.496097345175956
0,1,0,0,1.0986122886681096,5.017279836814924,7.208600337960199
0,0,1,0,0.6931471805599453,4.110873864173311,7.601402334583733
0,0,1,0,1.0986122886681096,4.127134385045092,7.8636512654486515
0,0,1,0,1.3862943611198906,5.10594547390058,9.510519035757246
1,0,0,0,1.0986122886681096,3.828641396489095,13.698977865303197
1,0,0,0,0.6931471805599453,3.828641396489095,13.710151153416941
0,1,0,0,0.6931471805599453,3.713572066704308,7.0909098220799835
0,0,0,1,0.6931471805599453,3.58351893845611,7.313220387090301
0,1,0,0,0.6931471805599453,3.58351893845611,13.641158361294979
0,1,0,0,0.6931471805599453,4.2626798770413155,13.304686600863562
0,0,0,1,1.3862943611198906,4.51085950651685,8.18060094759445
1,0,0,0,1.0986122886681096,5.017279836814924,8.699681400989514
0,1,0,0,1.0986122886681096,4.189654742026425,7.438971592395862
0,0,0,1,1.3862943611198906,4.709530201312334,8.45553053102413
0,1,0,0,0.6931471805599453,3.713572066704308,7.1316985104669115
0,0,0,1,0.6931471805599453,4.07753744390572,7.735870319952567
0,1,0,0,0.6931471805599453,3.9318256327243257,13.592368256649284
0,1,0,0,0.6931471805599453,3.912023005428146,7.780303087908373
0,1,0,0,1.3862943611198906,5.081404364984463,7.7057128238944275
0,0,0,1,1.0986122886681096,3.8918202981106265,7.373374309910049
0,0,1,0,1.3862943611198906,5.484796933490655,9.61587214452889
0,0,1,0,0.6931471805599453,3.4339872044851463,13.399996629152975
1,0,0,0,1.3862943611198906,4.110873864173311,7.313886831633462
0,0,0,1,1.3862943611198906,4.6913478822291435,8.160803920954665
0,0,1,0,1.6094379124341003,5.993961427306569,9.61587214452889
0,0,0,1,1.3862943611198906,5.860786223465865,8.853808274977197
0,0,0,1,0.6931471805599453,3.7612001156935624,7.908754738783246
0,0,1,0,1.3862943611198906,4.7535901911063645,8.109826276018477
0,0,0,1,1.0986122886681096,4.248495242049359,7.696667081526462
0,1,0,0,1.0986122886681096,4.2626798770413155,6.90875477931522
0,0,0,1,0.6931471805599453,3.9318256327243257,13.652992804936396
0,0,1,0,1.3862943611198906,4.68213122712422,8.31898612539206
0,0,1,0,0.6931471805599453,3.367295829986474,8.101980731853192
0,1,0,0,1.3862943611198906,4.1588830833596715,7.650168700845001
0,0,0,1,0.6931471805599453,3.4339872044851463,13.76421831620775
0,0,1,0,1.0986122886681096,4.07753744390572,7.8709295967551425
0,0,0,1,1.0986122886681096,4.174387269895637,7.3783837129967145
0,1,0,0,1.0986122886681096,3.828641396489095,7.0909098220799835
0,0,1,0,1.0986122886681096,4.110873864173311,7.7488913372555315
0,0,1,0,1.0986122886681096,3.828641396489095,7.596392304064196
0,1,0,0,0.6931471805599453,3.4965075614664802,7.735870319952567
0,0,0,1,1.0986122886681096,4.330733340286331,8.160803920954665
0,1,0,0,1.3862943611198906,5.655991810819852,8.294299608857235
0,0,0,1,1.0986122886681096,4.23410650459726,8.071218539969863
0,0,1,0,1.3862943611198906,4.290459441148391,7.824445930877619
0,0,0,1,0.6931471805599453,3.8501476017100584,13.791218889984869
0,1,0,0,1.0986122886681096,4.110873864173311,7.324489979348532
0,0,0,1,1.0986122886681096,4.61512051684126,7.690286020676768
0,1,0,0,1.0986122886681096,4.343805421853684,7.438971592395862
0,0,0,1,1.0986122886681096,5.017279836814924,7.601402334583733
0,0,0,1,1.3862943611198906,4.948759890378168,8.637993891561942
0,1,0,0,0.6931471805599453,3.6888794541139363,13.652992804936396
1,0,0,0,1.3862943611198906,4.442651256490317,7.696667081526462
0,0,0,1,1.0986122886681096,3.9318256327243257,7.346655163176539
1,0,0,0,1.0986122886681096,4.04305126783455,7.244941546337007
0,1,0,0,1.0986122886681096,7.901377353792616,11.225256725762893
1,0,0,0,1.0986122886681096,4.61512051684126,7.937731775260109
0,0,0,1,1.0986122886681096,4.110873864173311,7.601402334583733
1,0,0,0,1.3862943611198906,4.983606621708336,8.517393171418904
0,1,0,0,1.0986122886681096,4.290459441148391,7.237778191923443
0,0,0,1,0.6931471805599453,3.828641396489095,7.3783837129967145
0,0,0,1,1.3862943611198906,4.912654885736052,8.314097335405807
0,0,1,0,1.0986122886681096,4.219507705176107,7.601402334583733
1,0,0,0,1.6094379124341003,5.3981627015177525,8.314097335405807
0,1,0,0,1.0986122886681096,4.836281906951478,7.611347717403621
0,1,0,0,1.0986122886681096,4.709530201312334,7.696667081526462
0,1,0,0,1.6094379124341003,5.707110264748875,8.612685172875459
0,0,1,0,1.0986122886681096,4.51085950651685,7.919719760924575
0,0,1,0,1.0986122886681096,4.574710978503383,8.517393171418904
0,0,1,0,1.3862943611198906,5.017279836814924,8.507344855361422
0,0,1,0,1.3862943611198906,4.61512051684126,7.650168700845001
0,0,1,0,0.6931471805599453,3.713572066704308,7.478169694159785
0,1,0,0,0.6931471805599453,3.58351893845611,13.710151153416941
0,0,1,0,1.0986122886681096,3.8066624897703196,6.976348070447749
0,0,0,1,1.0986122886681096,4.23410650459726,7.8636512654486515
0,1,0,0,1.6094379124341003,5.049856007249537,7.783640596221253
1,0,0,0,0.6931471805599453,2.9444389791664403,13.698977865303197
0,0,0,1,1.3862943611198906,4.23410650459726,7.824445930877619
1,0,0,0,0.6931471805599453,3.5263605246161616,7.266128779556451
0,1,0,0,1.0986122886681096,4.61512051684126,8.962007209588313
0,0,1,0,0.6931471805599453,3.9318256327243257,7.353081920515432
1,0,0,0,1.3862943611198906,4.110873864173311,7.919719760924575
1,0,0,0,1.0986122886681096,4.2626798770413155,7.438971592395862
0,1,0,0,1.0986122886681096,3.9318256327243257,7.601402334583733
1,0,0,0,0.6931471805599453,3.828641396489095,13.304686600863562
0,0,0,1,1.3862943611198906,4.189654742026425,7.611347717403621
0,1,0,0,1.0986122886681096,4.02535169073515,7.523481312573497
0,1,0,0,0.6931471805599453,3.912023005428146,6.90875477931522
1,0,0,0,1.3862943611198906,4.663439094112067,8.290292591224315
0,0,1,0,1.0986122886681096,4.290459441148391,7.741099090035366
0,0,1,0,0.6931471805599453,3.9318256327243257,7.3783837129967145
0,0,1,0,1.0986122886681096,3.970291913552122,7.170888478512505
0,0,1,0,1.6094379124341003,5.262690188904886,8.612685172875459
1,0,0,0,0.6931471805599453,3.9318256327243257,13.76421831620775
0,0,0,1,0.6931471805599453,3.5553480614894135,7.496097345175956
0,0,0,1,0.6931471805599453,3.6109179126442243,7.650168700845001
1,0,0,0,1.0986122886681096,4.795790545596741,7.62608275807238
0,0,1,0,0.6931471805599453,4.07753744390572,8.268988209506656
0,0,0,1,1.0986122886681096,4.189654742026425,7.353081920515432
0,0,1,0,0.6931471805599453,3.58351893845611,8.006700845440367
0,1,0,0,1.0986122886681096,3.713572066704308,7.0909098220799835
0,0,0,1,0.6931471805599453,3.58351893845611,7.244941546337007
0,1,0,0,1.0986122886681096,4.143134726391533,7.5352967024440884
0,0,0,1,1.3862943611198906,4.2626798770413155,7.978653729082731
0,1,0,0,1.3862943611198906,4.61512051684126,7.496097345175956
1,0,0,0,1.0986122886681096,4.110873864173311,7.170888478512505
0,1,0,0,1.0986122886681096,4.189654742026425,7.244941546337007
1,0,0,0,0.6931471805599453,4.356708826689592,13.641158361294979
0,0,1,0,0.6931471805599453,3.4657359027997265,7.9624156801210635
1,0,0,0,1.3862943611198906,5.707110264748875,8.294299608857235
1,0,0,0,1.6094379124341003,5.308267697401205,7.8636512654486515
0,0,0,1,0.6931471805599453,3.258096538021482,7.139660335964919
0,0,1,0,1.0986122886681096,3.7612001156935624,7.353081920515432
0,0,0,1,1.0986122886681096,4.0943445622221,7.640603826393634
0,0,0,1,1.3862943611198906,4.477336814478207,8.18060094759445
0,1,0,0,1.0986122886681096,4.290459441148391,7.819636302367592
1,0,0,0,1.3862943611198906,4.394449154672439,8.026496938945412
1,0,0,0,1.0986122886681096,4.189654742026425,7.496097345175956
1,0,0,0,1.3862943611198906,4.174387269895637,8.006700845440367
0,0,0,1,0.6931471805599453,4.31748811353631,8.517393171418904
1,0,0,0,0.6931471805599453,4.356708826689592,13.641158361294979
1,0,0,0,1.0986122886681096,4.465908118654584,7.68937110752969
0,0,1,0,1.3862943611198906,4.574710978503383,7.893198869544609
0,0,1,0,1.3862943611198906,5.602118820879701,9.351058378915063
0,0,0,1,0.6931471805599453,3.7376696182833684,8.071218539969863
0,0,1,0,1.3862943611198906,5.293304824724492,9.04793908261736
0,0,0,1,1.0986122886681096,4.02535169073515,7.438971592395862
1,0,0,0,1.0986122886681096,3.8712010109078907,7.00397413672268
0,0,1,0,0.6931471805599453,3.7612001156935624,7.427144133408616
0,0,0,1,1.0986122886681096,4.143134726391533,7.937731775260109
0,0,1,0,1.0986122886681096,4.836281906951478,8.18060094759445
0,0,1,0,1.0986122886681096,4.290459441148391,7.824445930877619
0,0,1,0,0.6931471805599453,3.9318256327243257,7.496097345175956
0,1,0,0,1.0986122886681096,4.394449154672439,7.484930283289661
0,1,0,0,1.0986122886681096,4.007333185232471,7.601402334583733
0,0,1,0,0.6931471805599453,3.8066624897703196,7.478169694159785
0,1,0,0,1.0986122886681096,4.23410650459726,7.1316985104669115
1,0,0,0,0.6931471805599453,4.110873864173311,7.057036981697891
0,1,0,0,1.0986122886681096,4.394449154672439,7.170888478512505
1,0,0,0,1.0986122886681096,4.02535169073515,7.00397413672268
1,0,0,0,1.0986122886681096,3.8918202981106265,7.313886831633462
0,1,0,0,0.6931471805599453,3.2188758248682006,6.947937068614969
1,0,0,0,1.0986122886681096,4.02535169073515,7.496097345175956
1,0,0,0,1.0986122886681096,4.343805421853684,7.00397413672268
0,1,0,0,1.3862943611198906,5.707110264748875,8.699681400989514
0,0,1,0,1.3862943611198906,4.248495242049359,7.783640596221253
0,1,0,0,1.0986122886681096,3.9318256327243257,13.732130035981154
0,0,0,1,0.6931471805599453,3.4657359027997265,7.601402334583733
0,0,1,0,0.6931471805599453,3.8066624897703196,8.160803920954665
1,0,0,0,1.0986122886681096,4.330733340286331,7.346655163176539
1,0,0,0,1.3862943611198906,4.51085950651685,7.052721049232323
0,0,1,0,1.0986122886681096,4.61512051684126,8.612685172875459
0,1,0,0,1.3862943611198906,5.707110264748875,8.092851027538384
1,0,0,0,1.0986122886681096,4.007333185232471,13.658857917508856
0,0,1,0,1.0986122886681096,4.23410650459726,8.922791623969637
1,0,0,0,0.6931471805599453,3.58351893845611,13.217675375388819
1,0,0,0,1.0986122886681096,3.912023005428146,7.052721049232323
0,0,0,1,1.3862943611198906,4.795790545596741,8.314097335405807
0,1,0,0,1.0986122886681096,3.9512437185814275,7.353081920515432
0,0,1,0,1.0986122886681096,4.2626798770413155,8.131824785007195
0,0,0,1,0.6931471805599453,3.912023005428146,7.244941546337007
0,1,0,0,1.3862943611198906,4.709530201312334,7.741099090035366
0,0,1,0,0.6931471805599453,3.367295829986474,7.650168700845001
1,0,0,0,1.0986122886681096,3.828641396489095,7.313886831633462
0,0,0,1,1.0986122886681096,4.394449154672439,7.349873704738337
1,0,0,0,1.0986122886681096,3.8501476017100584,13.710151153416941
0,0,1,0,1.0986122886681096,5.25227342804663,8.314097335405807
1,0,0,0,0.6931471805599453,3.58351893845611,6.957497370876951
0,0,1,0,1.3862943611198906,4.553876891600541,8.160803920954665
0,1,0,0,1.0986122886681096,3.9889840465642745,7.9966538754626075
0,0,1,0,1.6094379124341003,5.673323267171493,9.392745258631441
0,1,0,0,1.3862943611198906,4.574710978503383,8.000014093678072
0,0,0,1,1.0986122886681096,4.04305126783455,7.972810784121404
1,0,0,0,1.0986122886681096,3.8066624897703196,7.0909098220799835
1,0,0,0,1.0986122886681096,4.394449154672439,7.313886831633462
0,0,0,1,0.6931471805599453,3.9318256327243257,8.026496938945412
1,0,0,0,0.6931471805599453,3.713572066704308,7.0909098220799835
1,0,0,0,1.0986122886681096,4.204692619390966,7.313886831633462
0,1,0,0,1.3862943611198906,4.418840607796598,7.640603826393634
0,0,0,1,1.0986122886681096,3.9318256327243257,8.160803920954665
1,0,0,0,1.0986122886681096,3.9318256327243257,7.0909098220799835
0,0,1,0,1.0986122886681096,4.356708826689592,8.281723990411392
1,0,0,0,1.0986122886681096,4.02535169073515,13.76421831620775
0,0,0,1,1.0986122886681096,4.110873864173311,8.533263371593732
1,0,0,0,1.0986122886681096,4.110873864173311,7.00397413672268
0,0,0,1,1.0986122886681096,4.174387269895637,7.02197642307216
0,0,0,1,1.0986122886681096,4.143134726391533,7.496097345175956
1,0,0,0,0.6931471805599453,3.1780538303479458,13.592368256649284
0,0,0,1,1.3862943611198906,5.860786223465865,8.922791623969637
0,1,0,0,1.3862943611198906,4.394449154672439,7.478169694159785
0,1,0,0,0.6931471805599453,2.772588722239781,13.527829818844937
0,1,0,0,1.0986122886681096,4.07753744390572,7.583756300707112
1,0,0,0,1.3862943611198906,5.831882477283517,8.517393171418904
0,1,0,0,1.0986122886681096,4.07753744390572,7.1316985104669115
1,0,0,0,1.3862943611198906,4.976733742420574,8.412054873292933
1,0,0,0,1.0986122886681096,3.713572066704308,7.919719760924575
0,1,0,0,1.0986122886681096,4.04305126783455,7.170888478512505
0,0,0,1,1.0986122886681096,4.356708826689592,7.937731775260109
0,1,0,0,1.3862943611198906,4.61512051684126,7.780303087908373
0,0,1,0,1.0986122886681096,4.948759890378168,8.18060094759445
0,1,0,0,1.3862943611198906,4.51085950651685,7.67368812926773
0,1,0,0,1.3862943611198906,4.61512051684126,8.160803920954665
0,0,1,0,1.0986122886681096,4.189654742026425,7.074116816197362
0,0,0,1,1.6094379124341003,5.3230099791384085,8.77971129020447
0,0,1,0,1.0986122886681096,3.9889840465642745,7.601402334583733
1,0,0,0,0.6931471805599453,3.828641396489095,6.90875477931522
0,0,1,0,1.0986122886681096,4.174387269895637,7.346655163176539
0,1,0,0,1.0986122886681096,4.2626798770413155,7.601402334583733
1,0,0,0,1.3862943611198906,4.875197323201151,8.160803920954665
1,0,0,0,0.6931471805599453,4.343805421853684,7.550135342488429
0,0,0,1,1.3862943611198906,4.248495242049359,7.601402334583733
1,0,0,0,0.6931471805599453,3.6635616461296463,7.496097345175956
0,1,0,0,1.6094379124341003,5.707110264748875,8.294299608857235
0,0,0,1,0.6931471805599453,4.110873864173311,8.497194544909547
0,0,0,1,0.6931471805599453,3.4339872044851463,7.313886831633462
1,0,0,0,1.0986122886681096,3.8918202981106265,7.3783837129967145
0,1,0,0,1.3862943611198906,4.574710978503383,7.749753406274437
1,0,0,0,1.3862943611198906,4.795790545596741,7.62608275807238
0,0,0,1,1.0986122886681096,4.948759890378168,9.61587214452889
0,0,0,1,0.6931471805599453,3.9512437185814275,7.8636512654486515
0,1,0,0,0.6931471805599453,3.9318256327243257,13.527829818844937
0,0,1,0,1.3862943611198906,4.2626798770413155,7.890208213109961
0,1,0,0,1.0986122886681096,4.394449154672439,7.0909098220799835
0,1,0,0,0.6931471805599453,3.713572066704308,7.079184394609668
0,0,0,1,1.0986122886681096,3.9512437185814275,13.122365377402328
0,0,0,1,0.6931471805599453,3.8501476017100584,7.496097345175956
0,0,1,0,0.6931471805599453,3.6888794541139363,8.005700678662542
1,0,0,0,0.6931471805599453,4.110873864173311,13.710151153416941
0,0,0,1,0.6931471805599453,3.6375861597263857,7.8636512654486515
0,1,0,0,1.3862943611198906,5.198497031265826,8.026496938945412
0,0,0,1,1.0986122886681096,3.6109179126442243,7.576097340623111
0,0,1,0,1.0986122886681096,3.7612001156935624,13.321215875492413
0,0,0,1,1.3862943611198906,4.5217885770490405,7.824445930877619
0,1,0,0,1.3862943611198906,4.584967478670572,7.68937110752969
1,0,0,0,1.6094379124341003,6.089044875446846,9.61587214452889
0,1,0,0,1.0986122886681096,4.143134726391533,7.9658927350845286
1,0,0,0,1.0986122886681096,3.912023005428146,13.635188201437066
1,0,0,0,0.6931471805599453,3.828641396489095,7.0909098220799835
0,0,0,1,1.0986122886681096,4.795790545596741,8.79497643168877
0,0,1,0,1.3862943611198906,4.859812404361672,8.699681400989514
0,0,0,1,0.6931471805599453,3.828641396489095,8.071218539969863
0,1,0,0,0.6931471805599453,5.198497031265826,8.11701408773731
1,0,0,0,1.0986122886681096,3.8918202981106265,7.074116816197362
0,0,1,0,1.0986122886681096,4.110873864173311,7.937731775260109
1,0,0,0,1.0986122886681096,3.9318256327243257,7.208600337960199
